system:index,AREA_TOTAL,ASPECT_mean,ASPECT_p10,ASPECT_p50,ASPECT_p90,ASPECT_stdDev,DEM_mean,DEM_p10,DEM_p50,DEM_p90,DEM_stdDev,DESC_TALHA,EVI_SEASON_MEDIAN_mean,EVI_SEASON_MEDIAN_p10,EVI_SEASON_MEDIAN_p50,EVI_SEASON_MEDIAN_p90,EVI_SEASON_MEDIAN_stdDev,FAZENDA,HILLSHADE_mean,HILLSHADE_p10,HILLSHADE_p50,HILLSHADE_p90,HILLSHADE_stdDev,NDRE_SEASON_MEDIAN_mean,NDRE_SEASON_MEDIAN_p10,NDRE_SEASON_MEDIAN_p50,NDRE_SEASON_MEDIAN_p90,NDRE_SEASON_MEDIAN_stdDev,NDVI_DIFF_JAN_MAR_mean,NDVI_DIFF_JAN_MAR_p10,NDVI_DIFF_JAN_MAR_p50,NDVI_DIFF_JAN_MAR_p90,NDVI_DIFF_JAN_MAR_stdDev,NDVI_FEB_mean,NDVI_FEB_p10,NDVI_FEB_p50,NDVI_FEB_p90,NDVI_FEB_stdDev,NDVI_JAN_mean,NDVI_JAN_p10,NDVI_JAN_p50,NDVI_JAN_p90,NDVI_JAN_stdDev,NDVI_LATEST_mean,NDVI_LATEST_p10,NDVI_LATEST_p50,NDVI_LATEST_p90,NDVI_LATEST_stdDev,NDVI_MAR_mean,NDVI_MAR_p10,NDVI_MAR_p50,NDVI_MAR_p90,NDVI_MAR_stdDev,NDVI_SEASON_MEDIAN_mean,NDVI_SEASON_MEDIAN_p10,NDVI_SEASON_MEDIAN_p50,NDVI_SEASON_MEDIAN_p90,NDVI_SEASON_MEDIAN_stdDev,NDWI_SEASON_MEDIAN_mean,NDWI_SEASON_MEDIAN_p10,NDWI_SEASON_MEDIAN_p50,NDWI_SEASON_MEDIAN_p90,NDWI_SEASON_MEDIAN_stdDev,NOME_FAZ,RAIN_P95_MM_mean,RAIN_P95_MM_p10,RAIN_P95_MM_p50,RAIN_P95_MM_p90,RAIN_P95_MM_stdDev,RAIN_SUM_MM_mean,RAIN_SUM_MM_p10,RAIN_SUM_MM_p50,RAIN_SUM_MM_p90,RAIN_SUM_MM_stdDev,SLOPE_mean,SLOPE_p10,SLOPE_p50,SLOPE_p90,SLOPE_stdDev,STRESS_INDEX_mean,STRESS_INDEX_p10,STRESS_INDEX_p50,STRESS_INDEX_p90,STRESS_INDEX_stdDev,TALHAO,TEMP_MAX_C_mean,TEMP_MAX_C_p10,TEMP_MAX_C_p50,TEMP_MAX_C_p90,TEMP_MAX_C_stdDev,TEMP_MEAN_C_mean,TEMP_MEAN_C_p10,TEMP_MEAN_C_p50,TEMP_MEAN_C_p90,TEMP_MEAN_C_stdDev,TPI_90m_mean,TPI_90m_p10,TPI_90m_p50,TPI_90m_p90,TPI_90m_stdDev,.geo
21,154.79,,,,,,788.4835551237568,777.8922264594107,789.3583343958979,797.9051809878467,7.422258642480038,C1,0.39368751462037893,0.2675167696595794,0.3222186309533913,0.6347710388187389,0.14922832404447514,3,,,,,,0.4297276163885818,0.34551458611015073,0.40029874002678467,0.556578397077936,0.08383018815882395,-0.5907834762728384,-0.6191655039169301,-0.5879075274951722,-0.5606491043478979,0.049009884170194445,0.3447898765601439,0.26376276614682287,0.3418409531883686,0.43959409948708356,0.07193516314009411,0.9285233218080822,0.9282443807070676,0.935446766845868,0.9386542865472246,0.04865462708151562,0.8378830193650016,0.7869799348849877,0.8613983574865266,0.8767936957705292,0.09089450848507347,0.3377398455352443,0.30658657107746085,0.3457693638918335,0.36913016681461275,0.043802423106098505,0.5860634130543094,0.48235586397390323,0.5527862850707541,0.7440913194887011,0.10538620485161787,-0.5996097293619476,-0.7099344686915477,-0.5713435041614635,-0.534161791336595,0.07097795891825233,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,0.0,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,0.0,,,,,,-0.42862569912535553,-0.4813026094168979,-0.4178209691806766,-0.39471141313733993,0.07685879199397679,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06371052139471442,-0.29694359518934776,0.0784767000698903,0.42191512023989036,0.29243517570870486,"{""type"":""Polygon"",""coordinates"":[[[-53.155053,-18.710876],[-53.155165,-18.710902000000004],[-53.15960700000001,-18.713564],[-53.163131,-18.715641999999995],[-53.164923,-18.71673],[-53.166323,-18.717537],[-53.167053,-18.717984],[-53.167546,-18.718244],[-53.168415,-18.718762],[-53.16885499999999,-18.71898],[-53.169494,-18.719336000000002],[-53.169783,-18.719524],[-53.169858,-18.719849],[-53.170341,-18.723644],[-53.170717,-18.726403000000005],[-53.170706,-18.72656],[-53.170652,-18.726601],[-53.170604,-18.726606],[-53.17040600000001,-18.726571],[-53.157841999999995,-18.724009999999996],[-53.157515,-18.723929],[-53.15745600000001,-18.723863],[-53.156442,-18.718700999999996],[-53.155058,-18.711776],[-53.15494,-18.711246999999997],[-53.154929,-18.711090000000002],[-53.154956,-18.710968],[-53.155004,-18.710902000000004],[-53.155053,-18.710876]]]}"
22,90.49,,,,,,762.5305945523592,757.2047119140624,763.1030636730018,766.5044916837858,3.4938089767443725,A2,0.358883563050221,0.2746282208896059,0.3308539434979181,0.48319419242829537,0.09606441061280672,3,,,,,,0.42469916442552325,0.3190697489217633,0.3779545641734248,0.5888967112286847,0.11679186619587809,-0.5778338466078109,-0.6808116055821855,-0.6278185822448932,-0.4128393605351448,0.1120419416454537,0.16314586268535178,0.15267398860800405,0.1645504359914886,0.17128401312274502,0.01124108944592591,0.9000155973132099,0.8612826466560364,0.92014219651304,0.9272681533730937,0.09021615808826403,0.79426093692518,0.6970516635109548,0.8188116667630891,0.8729591717707189,0.09844537604894235,0.3221817507053993,0.23313840865381044,0.2685352701561849,0.5048692375037743,0.11177602762817752,0.574179462868684,0.4795543836302051,0.5175142262010941,0.7634052753187538,0.1414765005707727,-0.5996894489163219,-0.6985792943409511,-0.5672447148122286,-0.5436500742456679,0.06942209752889353,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,0.0,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,0.0,,,,,,-0.4158847597515228,-0.48992635435901744,-0.4079895069776014,-0.3931781442753868,0.1421001654175047,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029375557426202514,-0.42453241922769197,-0.003141312124296555,0.4167277018229167,0.3212465812626609,"{""type"":""Polygon"",""coordinates"":[[[-53.151855,-18.708808],[-53.15185499999999,-18.708692],[-53.156034,-18.708692000000003],[-53.155423,-18.710008],[-53.15509,-18.710699],[-53.155053,-18.710744000000002],[-53.153712000000006,-18.709921],[-53.151855,-18.708808]]]}"
23,164.91,,,,,,764.8653917655739,758.050443066406,764.8062220982143,772.4635184151786,5.386063131325291,B1,0.24548488636787047,0.213780277795922,0.2431697880168085,0.28227221674411584,0.03014276845832906,3,,,,,,0.3003195231320898,0.2528930655518138,0.29982512027121017,0.34107075034172396,0.03332053220788975,-0.6721633525561054,-0.7594991795974321,-0.7165462107076659,-0.5760977522431902,0.09361685114831383,0.3529053895316778,0.3231406248023816,0.35053934462898567,0.38370259046762445,0.033983975215805505,0.9114653443829412,0.8928562898001733,0.9237111223445901,0.9392706336525515,0.06117203475877863,0.7712129352104685,0.6032468228175845,0.8144033613707099,0.8494650961700505,0.10403963665038372,0.23930199182683598,0.1650769047644876,0.19037718684338814,0.3427519816714004,0.0754957289246879,0.4181946867219134,0.3612327432704809,0.41993833540471204,0.47047150631745654,0.04692018385647583,-0.5071625359169013,-0.5376465308183491,-0.5082498190019352,-0.4692331600380111,0.026732543595849,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,0.0,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,1.3626140323034746E-4,,,,,,-0.37242771981821776,-0.3924191857541202,-0.3769000336215126,-0.35345105241600594,0.06385382400379809,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015532015557778363,-0.4338277608281388,0.0198212372035373,0.4725615832270408,0.3448602492693231,"{""type"":""Polygon"",""coordinates"":[[[-53.153476,-18.722952999999997],[-53.15185499999999,-18.722582],[-53.15185499999999,-18.708869000000004],[-53.154306999999996,-18.710353],[-53.154919,-18.710734],[-53.154988,-18.710795],[-53.154983,-18.710841],[-53.154881,-18.711059],[-53.154886,-18.711207000000005],[-53.155326,-18.713361],[-53.155348,-18.713549],[-53.15576599999999,-18.715551],[-53.155991,-18.716775],[-53.15622700000001,-18.717863],[-53.156501,-18.719310999999998],[-53.156973,-18.721612],[-53.157139,-18.722511],[-53.15737,-18.723634],[-53.157380999999994,-18.723802],[-53.157333,-18.723863],[-53.157225,-18.723868000000003],[-53.153476,-18.722952999999997]]]}"
24,199.45,,,,,,779.4448453756071,771.9661499023438,780.0628794515516,785.9145802414639,5.265039782336165,C2,0.4429790710786023,0.212904172904885,0.419967988719709,0.7326033081785971,0.19141228903218832,3,,,,,,0.4820939156143439,0.2948087421460659,0.5095841715970681,0.6425212428958722,0.13229634230903206,-0.5276776737011225,-0.6544141322374344,-0.497992031490943,-0.45132190760747887,0.09014892545674084,0.24402368361921267,0.2098847829785005,0.2469729799651362,0.27237282319979444,0.0283932405479885,0.9154613991369004,0.8888590801440749,0.9277561540929199,0.9354913206865227,0.05158752829169457,0.8562961804041613,0.7949806764017672,0.8810399122173052,0.9000720374369368,0.06812331559524729,0.38778372543577794,0.223730507879997,0.4267382961253482,0.4735912385681017,0.08858300339407305,0.6384292533449845,0.38098443081359673,0.6817806600334982,0.8497359206697203,0.17489781585064293,-0.6337422828084829,-0.7646254195439468,-0.6435282080149314,-0.49122228053613193,0.10448733092652467,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,1.702007701851603E-5,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,2.447956464857226E-4,,,,,,-0.44629304020581667,-0.5175891392321521,-0.46289652362864286,-0.3614306823872705,0.07872298450589209,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04756130330220553,-0.33582585341144316,0.05480644198909859,0.4285547262545725,0.30005323321887833,"{""type"":""Polygon"",""coordinates"":[[[-53.157499,-18.723985000000003],[-53.157874,-18.724051],[-53.17065800000001,-18.726662],[-53.170749,-18.726723],[-53.170792000000006,-18.726926],[-53.17095299999999,-18.728261999999997],[-53.171001,-18.728536999999996],[-53.171124,-18.729502],[-53.15858800000001,-18.729502000000004],[-53.158416,-18.728576999999998],[-53.158319999999996,-18.728176],[-53.15818000000001,-18.727409],[-53.158100000000005,-18.727074],[-53.157499,-18.723985000000003]]]}"
25,175.12,,,,,,757.4500708997599,747.9464647956557,757.4153747558594,766.8248688275523,7.052999018412929,B2,0.3059857624085269,0.22067430797568807,0.25178028930586965,0.41614290839757084,0.09234745192386087,3,,,,,,0.28883819906380104,0.22951165008049654,0.2586601665674111,0.3761109664590652,0.06641282933026743,-0.48066823299750655,-0.5606097306262848,-0.5058665591311728,-0.361053815110782,0.08681862863582744,0.15412921693764353,0.14359855355483833,0.1533037390923324,0.16498479646945244,0.013315632552172524,0.8540428194099738,0.7285675357918009,0.8727679221748667,0.9315859319732018,0.08169524743517506,0.8844501397390996,0.8809903213865633,0.8926066026474644,0.9001631516040571,0.057723282488399724,0.3733745864124674,0.3095421061660703,0.3798926104850407,0.4168720075308805,0.052409892416914614,0.4442516295548166,0.34606712792004646,0.39622599814770215,0.5998990020899932,0.10973657862920655,-0.512921833912919,-0.5927815131496256,-0.49899176118570726,-0.44228743043201435,0.05602935227482924,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,8.00019528291382E-6,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,1.846675352174134E-4,,,,,,-0.3823882794382267,-0.43353482488474515,-0.37045484480900204,-0.3485096678854804,0.056809887100161584,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.461725636788211E-4,-0.464886474609375,0.00406040952005927,0.45727900673274213,0.34715200867111345,"{""type"":""Polygon"",""coordinates"":[[[-53.15855,-18.729502000000004],[-53.15185499999999,-18.729502000000004],[-53.151855,-18.722608],[-53.152885000000005,-18.722841999999996],[-53.157091,-18.723878],[-53.15743400000001,-18.723949],[-53.157483,-18.724132],[-53.15855,-18.729502000000004]]]}"
26,85.27,,,,,,735.8693939469496,723.8305035811803,736.1260375976562,747.6576697380988,8.67217277773289,E2,0.789572657400183,0.6976755269600053,0.8067481999046765,0.8612816067302851,0.09625919226305137,3,,,,,,0.6218952987388663,0.5528228798141172,0.630917827078397,0.6775307235583453,0.06090095915574471,-0.6051371162453062,-0.6971444847457337,-0.6504925259670029,-0.4669440644538512,0.11322962053850645,0.8681192848905789,0.8416180140979973,0.8770434607110137,0.8958217538320101,0.0630661170422662,0.8937295055160961,0.8144443996045342,0.9239788609437454,0.9348958469718193,0.07281719650378454,0.2848978719019565,0.25591308125607093,0.27930923320997963,0.3182882726890522,0.03501191565699837,0.2885923892707898,0.2286234060068614,0.25965561466216736,0.3809393808382367,0.0767009462827506,0.8013551124959335,0.7168385943677541,0.8183220391115431,0.8573669491837558,0.07188603336646084,-0.708279705625754,-0.7568610401553962,-0.7157820029988315,-0.6455369846457288,0.04842982211491363,SAN JORGE,48.474363155005435,48.86197280883789,48.86197280883789,48.86197280883789,1.2441834689875593,429.5770738504653,429.96791114500957,429.96791114500957,429.96791114500957,1.254543829828225,,,,,,-0.5026684403132811,-0.5252960630231521,-0.5097942384806546,-0.4784825347461831,0.07396748130943519,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01639320917566522,-0.5153158270228024,-0.015868001579950934,0.453873522531454,0.45743333871176917,"{""type"":""Polygon"",""coordinates"":[[[-53.165057,-18.689764],[-53.165336,-18.689971999999997],[-53.16576,-18.690252],[-53.16824900000001,-18.691852],[-53.168957,-18.692289],[-53.16921500000001,-18.692472000000002],[-53.170969,-18.693579999999997],[-53.171639,-18.694012],[-53.171672,-18.694053],[-53.171666,-18.694098],[-53.171548,-18.694322],[-53.17143,-18.694607],[-53.17070100000001,-18.696446],[-53.168335000000006,-18.702472000000004],[-53.168308,-18.702527999999997],[-53.16828699999999,-18.702538000000004],[-53.161367,-18.698199],[-53.161280999999995,-18.698108],[-53.161291,-18.698035999999995],[-53.161592,-18.697361000000004],[-53.164521,-18.690933],[-53.164896,-18.690144999999998],[-53.165057,-18.689764]]]}"
27,89.58,,,,,,729.4099522417558,715.6100911388107,729.39779675342,743.11025390625,9.962417747497122,E3,0.32158060880105555,0.22095346337912572,0.31051825694064383,0.4278280294595717,0.0939946195133315,3,,,,,,0.2878413289632654,0.23549174967532358,0.282256697781096,0.33888268921349063,0.04912072392489701,-0.7074776105002137,-0.7518443376111221,-0.7244657797139679,-0.6425403002431598,0.06390825268666957,0.4473925014473276,0.34961846412964237,0.41196321569118116,0.5877943232883738,0.10764832994388307,0.9131762470762466,0.8894076452535742,0.9248507645313208,0.9286546999959446,0.04956495332176689,0.6748388632444104,0.5918100902480427,0.6854553764930039,0.7478876767415967,0.07972209455887924,0.2056986365760327,0.1747867555782177,0.19431598404932052,0.2547405753698916,0.03471017641660835,0.4552241173805952,0.33673380469453745,0.461877341178286,0.5633531804968112,0.08649129497529635,-0.49701482712882133,-0.5288976145280725,-0.4966113254526441,-0.4634034728462046,0.028936457963293312,SAN JORGE,46.50537945553768,44.61003875732422,44.61003875732422,48.86197280883789,2.1138246314927924,427.5916943466798,425.68057107238565,425.68057107238565,429.96791114500957,2.1314265395615326,,,,,,-0.3861103289118923,-0.4237882959153613,-0.392583313552616,-0.3456300490059203,0.059263210542225046,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07643789386637935,-0.5856153389412463,-0.06971458111654585,0.44538883233041493,0.4007273856259442,"{""type"":""Polygon"",""coordinates"":[[[-53.171688,-18.694109],[-53.17172000000001,-18.694093],[-53.17179,-18.694103999999996],[-53.172031,-18.694281000000004],[-53.172728,-18.694713000000004],[-53.173828,-18.695435],[-53.173828,-18.706004],[-53.17187,-18.704784],[-53.16937,-18.703199],[-53.16841,-18.702615],[-53.168373,-18.702589],[-53.168351,-18.702527999999997],[-53.168448,-18.702244000000004],[-53.17128499999999,-18.695088999999996],[-53.171436,-18.694673],[-53.171688,-18.694109]]]}"
28,135.76,,,,,,761.9198328916783,750.8661278614657,761.8243489800259,773.1320094407614,8.360843567110912,A4,0.3350594766407192,0.24422700131170708,0.3300232137091926,0.4274529213257326,0.08219505899106606,3,,,,,,0.2831643396745391,0.24712726277183922,0.27433950074099833,0.3253694181539379,0.042087456025354845,-0.7457655690410976,-0.771331071967054,-0.7598886451446932,-0.6974385599605739,0.06002573902329991,0.48749754503036236,0.36919891275070543,0.4942039621236601,0.5841255446045007,0.08316369679360341,0.9092551598776808,0.9045237284145697,0.9161150572192068,0.9240798709129461,0.043631720253268724,0.7543105185159904,0.6659612652695586,0.775357968806842,0.8065584603905411,0.08288801530581268,0.1634895908365821,0.14752016906116536,0.15722516054164604,0.17665753617495225,0.029335178727237052,0.4806662664462342,0.40416642111771484,0.478483189187375,0.5645023369228364,0.06490060442625871,-0.4902527845685762,-0.5146319854334175,-0.48735073092739645,-0.4698479099177862,0.022258751319283406,SAN JORGE,44.76361502026869,44.61003875732422,44.61003875732422,44.61003875732422,0.8152696183451824,425.835426170829,425.68057107238565,425.68057107238565,425.68057107238565,0.8220584450235416,,,,,,-0.3945757415159812,-0.4238135243948053,-0.39646856749506804,-0.3691749249368248,0.04357103273132619,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01437557267480646,-0.5081074994389436,0.023433573616311473,0.5231138350967357,0.39285221944006365,"{""type"":""Polygon"",""coordinates"":[[[-53.161254,-18.698214],[-53.161324,-18.698219],[-53.161576000000004,-18.698367],[-53.173828,-18.706044],[-53.173828,-18.708692],[-53.164875,-18.708691999999996],[-53.163614,-18.70797],[-53.161544,-18.706685],[-53.15977899999999,-18.705633],[-53.158100000000005,-18.704667],[-53.15805100000001,-18.704622000000004],[-53.15805100000001,-18.704545],[-53.158218,-18.704200000000004],[-53.158765,-18.703128],[-53.15922100000001,-18.702284],[-53.159822,-18.701121],[-53.160685,-18.699363],[-53.161206,-18.69826],[-53.161254,-18.698214]]]}"
29,116.55,,,,,,739.1834415936858,732.8155495779855,738.9351733979724,745.4453822754333,4.806280043367615,E1,0.5767092518505912,0.252035658960793,0.6349033246652649,0.8105497409626888,0.20928477269451057,3,,,,,,0.4722374298013633,0.2713326878918003,0.49783727305410147,0.6308904486543992,0.1367496111353771,-0.5475506370677458,-0.7011777706940969,-0.544903127908418,-0.38873488226221503,0.12513671112335378,0.7541325061056604,0.5024333836461202,0.8417774896156347,0.9000940877815773,0.17187997731606128,0.8198358010370949,0.6658985237389056,0.8575360551476479,0.9199340588679241,0.1067731966179144,0.2261467552130601,0.1699860242119714,0.24029195559195712,0.27527093739236275,0.049011289343739405,0.2722851639693494,0.18555978699807685,0.25187358238242846,0.39645311955672696,0.0807578071910687,0.6361556407024621,0.4006339407885742,0.6776722428471802,0.8263775958018669,0.16363084841997202,-0.5956896024271895,-0.7246006837552393,-0.6111875893662947,-0.45888808543084625,0.0992843032126879,SAN JORGE,48.86197280883789,48.86197280883789,48.86197280883789,48.86197280883789,0.0,429.96791114500957,429.96791114500957,429.96791114500957,429.96791114500957,8.541214243223871E-5,,,,,,-0.4488918572209434,-0.5115980202115901,-0.46507499136604485,-0.3712158259289357,0.07856310931262096,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015364910146393065,-0.3474678325680378,-0.011572250496100504,0.30870777172046704,0.2551915492614982,"{""type"":""Polygon"",""coordinates"":[[[-53.15185499999999,-18.690515999999995],[-53.153068,-18.687879000000002],[-53.161265,-18.687878999999995],[-53.162279,-18.688311],[-53.163148,-18.688626],[-53.163663,-18.688844],[-53.164237,-18.689114],[-53.164462,-18.689266],[-53.16490700000001,-18.689622000000004],[-53.164998,-18.689713],[-53.165009,-18.689774],[-53.16487,-18.690155],[-53.162761,-18.694729],[-53.161254,-18.698061999999997],[-53.161232,-18.698077],[-53.161088,-18.698011],[-53.158894,-18.696659],[-53.151855,-18.692396],[-53.15185499999999,-18.690515999999995]]]}"
30,98.16,,,,,,752.9939756959011,747.6810046740131,751.9370588030134,759.8410326599424,4.540261782622565,A3,0.48511589112874703,0.32617604091288066,0.4746491837823702,0.6388028971959853,0.12192689864602707,3,,,,,,0.40721407503628176,0.3076695532674134,0.4090781097005053,0.5027777946522151,0.07852755809106458,-0.23526874096482875,-0.31443080769537907,-0.2323846148279191,-0.14250971360766926,0.08501235991454582,0.19532917387700932,0.17486587242131446,0.19822998974176823,0.2119441518615368,0.018969734832766302,0.7709242592731209,0.6737544334133616,0.7792603313816492,0.8496927379655808,0.07249992949226032,0.8915310506506064,0.8731172819333047,0.9043596818135058,0.9159226982505227,0.08021775084187575,0.5356555183082921,0.45494727031098386,0.5567371686833814,0.5916930803078049,0.08142161926749206,0.5711838289922987,0.4629740903721254,0.5566176409702501,0.7240783524599007,0.11421221872737503,-0.5547730820491723,-0.639575739701589,-0.5557181029928012,-0.4559804573452635,0.0665004539684958,SAN JORGE,47.40653930522199,44.61003875732422,48.86197280883789,48.86197280883789,2.019060256479262,428.5003581897438,425.68057107238565,429.96791114500957,429.96791114500957,2.0358730456857943,,,,,,-0.42573067275154414,-0.47842762264944194,-0.4238688914557459,-0.38889962231119235,0.06570610872214218,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014291036352310514,-0.26926833170208275,0.011428332544376231,0.3004340936822126,0.22206437408905533,"{""type"":""Polygon"",""coordinates"":[[[-53.15185499999999,-18.700852],[-53.151855,-18.692422],[-53.159510000000004,-18.697071],[-53.160959,-18.697965],[-53.161184,-18.698082],[-53.161206,-18.698118],[-53.16120000000001,-18.698169],[-53.160723,-18.6992],[-53.16003599999999,-18.700618],[-53.159451000000004,-18.701766],[-53.15865800000001,-18.70325],[-53.158035,-18.704505000000005],[-53.157987,-18.704556],[-53.157907,-18.704545000000003],[-53.157633,-18.704383],[-53.15185499999999,-18.700852]]]}"
31,121.19,,,,,,774.613866161572,768.6914696940271,774.55189453125,780.5742745725264,4.520293009723032,A1,0.38330370832784355,0.30264147614876613,0.34156922338296264,0.47010201023197257,0.08165160851180771,3,,,,,,0.4149835825613444,0.3640754606631832,0.3857195033510987,0.5108613542316769,0.060406643180033866,-0.5964764304926518,-0.6591136656463707,-0.6083746217989292,-0.5301795109115397,0.06839607125692797,0.1960950674542575,0.1846422730594046,0.1943447302935958,0.20798078622621002,0.029065068817019393,0.8923250754610901,0.8720059238729022,0.9012409359622762,0.9188335233053188,0.052160956066734494,0.8382801258256065,0.6897877640084833,0.8768761313018547,0.89248807516458,0.10350468985059658,0.295848644968439,0.23743424300581276,0.29187843995769897,0.3270644765704825,0.05749083440936394,0.526331504153704,0.47552803195001886,0.516621663662885,0.5988363921642303,0.05790003274071928,-0.531022868714341,-0.5693553120544792,-0.5439872803765372,-0.46190669698438613,0.046396382877542795,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,0.0,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,0.0,,,,,,-0.4067407415253338,-0.4353622108697891,-0.40826908415498814,-0.3923678013250948,0.07044564709574178,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056044509389180305,-0.3403840303584433,0.0588037109375,0.4503377977308336,0.3043984517453479,"{""type"":""Polygon"",""coordinates"":[[[-53.157982,-18.704712999999998],[-53.158041,-18.704698],[-53.15811,-18.704717999999996],[-53.15967700000001,-18.705613000000003],[-53.161882,-18.706934000000004],[-53.16244999999999,-18.707284],[-53.163008,-18.707655],[-53.164805,-18.708692],[-53.15609299999999,-18.708691999999996],[-53.15768099999999,-18.705303],[-53.157944,-18.704759],[-53.157982,-18.704712999999998]]]}"
32,90.49,,,,,,757.8491989899622,751.6987463909646,757.4083099365234,764.8009759881196,4.804305012629483,A2,0.40706513677133926,0.2950094729889944,0.4393700680427877,0.49401846586408654,0.08569884626285536,3,,,,,,0.442912244508536,0.35635883837243254,0.42695632411373985,0.5677509090075126,0.07786133760361513,-0.5878907238136755,-0.6854215510620884,-0.6229334366269625,-0.42009333103240515,0.1077953550221952,0.16332094280664122,0.1550417325474271,0.16380259785041681,0.1711228203354977,0.007673864179977728,0.9116319186974017,0.8964425996881754,0.9160013516663655,0.9274831785969124,0.04224137905184087,0.8591013146376585,0.7946182171100729,0.8887388903194187,0.8963005146720433,0.09164645337883612,0.32374119488372655,0.2295214746277612,0.28991170428221613,0.4892301979862775,0.095627308432337,0.5636004237711801,0.47856044379054763,0.5214269332720752,0.7478834979033334,0.09806267395523892,-0.5508413052627438,-0.6846166828346084,-0.5478428199392767,-0.45016622315731375,0.07770284386303251,SAN JORGE,44.61003875732422,44.61003875732422,44.61003875732422,44.61003875732422,0.0,425.68057107238565,425.68057107238565,425.68057107238565,425.68057107238565,1.649824715945415E-4,,,,,,-0.4213118769895668,-0.4863277641617603,-0.41200095115515856,-0.39662524765688095,0.06913313463893031,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013586131399853917,-0.36257579891188235,-0.01959434266075339,0.34716296271194796,0.2759122735621212,"{""type"":""Polygon"",""coordinates"":[[[-53.156034,-18.708692000000003],[-53.15185499999999,-18.708692],[-53.151855,-18.700922999999996],[-53.15445700000001,-18.702533],[-53.15487,-18.702767000000005],[-53.157719,-18.704478999999996],[-53.157917,-18.704622000000004],[-53.157933,-18.704662],[-53.15792299999999,-18.704708],[-53.157719,-18.705084],[-53.15751999999999,-18.705551999999997],[-53.156034,-18.708692000000003]]]}"
